observer, scene, part_A, part_B, distortion_A, distortion_B, level_A, level_B, is_A_selected
"034", "head2", "r7", "r6", "simp", "smooth", 1.000000, 1.000000, 1
"034", "head2", "r12", "m4", "jpg", "resample", 1.000000, 1.000000, 0
"034", "head2", "r6", "r9", "smooth", "smooth", 1.000000, 2.000000, 1
"034", "head2", "r8", "r6", "jpg", "smooth", 1.000000, 1.000000, 1
"034", "head2", "r17", "r8", "resample", "simp", 1.000000, 1.000000, 1
"034", "head2", "r6", "ref", "resample", "ref", 1.000000, 2.000000, 1
"034", "head2", "r18", "ref", "noise", "ref", 1.000000, 2.000000, 0
"034", "head2", "m3", "ref", "smooth", "ref", 1.000000, 2.000000, 0
"034", "head2", "r10", "r11", "jpg", "resample", 2.000000, 2.000000, 0
"034", "head2", "r11", "r12", "jpg", "jpg", 1.000000, 1.000000, 0
"034", "head2", "r12", "r16", "jpg", "noise", 1.000000, 2.000000, 0
"034", "head2", "r12", "m0", "jpg", "resample", 1.000000, 2.000000, 0
"034", "head2", "r7", "r8", "simp", "simp", 2.000000, 2.000000, 0
"034", "head2", "r8", "r10", "jpg", "jpg", 2.000000, 2.000000, 1
"034", "head2", "r6", "r16", "smooth", "noise", 1.000000, 1.000000, 1
"034", "head2", "r12", "m4", "jpg", "jpg", 1.000000, 2.000000, 1
"034", "head2", "r12", "m3", "jpg", "resample", 1.000000, 1.000000, 0
"034", "head2", "r9", "r12", "jpg", "jpg", 1.000000, 1.000000, 0
"034", "head2", "r10", "r7", "resample", "simp", 1.000000, 2.000000, 1
"034", "head2", "r6", "r17", "smooth", "noise", 1.000000, 2.000000, 1
"034", "head2", "r9", "m0", "smooth", "noise", 1.000000, 1.000000, 1
"034", "head2", "r7", "m4", "resample", "resample", 1.000000, 2.000000, 0
"034", "head2", "r14", "r6", "jpg", "smooth", 1.000000, 1.000000, 0
"034", "head2", "r6", "r9", "smooth", "resample", 1.000000, 2.000000, 1
"034", "head2", "m4", "r14", "resample", "simp", 2.000000, 2.000000, 1
"034", "head2", "m5", "r13", "smooth", "smooth", 2.000000, 2.000000, 1
"034", "head2", "r17", "r14", "noise", "smooth", 1.000000, 2.000000, 0
"034", "head2", "r15", "m2", "simp", "resample", 1.000000, 2.000000, 0
"034", "head2", "ref", "ref", "ref", "ref", 0.000000, 2.000000, 0
"034", "head2", "r11", "r15", "smooth", "noise", 2.000000, 2.000000, 0
"034", "head2", "r17", "r15", "resample", "noise", 2.000000, 2.000000, 1
"034", "head2", "ref", "ref", "ref", "ref", 0.000000, 4.000000, 0
"034", "head2", "r14", "ref", "resample", "ref", 1.000000, 0.000000, 0
"034", "head2", "r16", "r15", "resample", "noise", 2.000000, 2.000000, 1
"034", "head2", "m0", "r15", "noise", "noise", 1.000000, 2.000000, 1
"034", "head2", "r6", "r10", "noise", "noise", 2.000000, 2.000000, 1
"034", "head2", "m3", "r15", "resample", "noise", 1.000000, 2.000000, 1
"034", "head2", "m4", "r16", "smooth", "smooth", 1.000000, 2.000000, 0
"034", "head2", "r14", "r16", "smooth", "smooth", 2.000000, 2.000000, 0
"034", "head2", "r15", "r8", "simp", "smooth", 1.000000, 1.000000, 0
"034", "head2", "r13", "r14", "simp", "smooth", 1.000000, 2.000000, 1
"034", "head2", "r7", "r11", "jpg", "resample", 2.000000, 2.000000, 0
"034", "head2", "r6", "r15", "jpg", "simp", 2.000000, 2.000000, 1
"034", "head2", "r15", "r10", "simp", "smooth", 1.000000, 1.000000, 1
"034", "head2", "r9", "r10", "noise", "noise", 1.000000, 2.000000, 0
"034", "head2", "r11", "r15", "noise", "noise", 1.000000, 2.000000, 1
"034", "head2", "r15", "r9", "simp", "smooth", 1.000000, 1.000000, 0
"034", "head2", "r6", "ref", "noise", "ref", 1.000000, 0.000000, 1
"034", "head2", "r13", "m5", "jpg", "simp", 1.000000, 2.000000, 0
"034", "head2", "m0", "r15", "noise", "noise", 2.000000, 2.000000, 1
"034", "head2", "r9", "r15", "simp", "simp", 1.000000, 1.000000, 1
"034", "head2", "m1", "r14", "noise", "resample", 1.000000, 2.000000, 0
"034", "head2", "m3", "m5", "resample", "smooth", 2.000000, 2.000000, 1
"034", "head2", "m4", "r7", "jpg", "jpg", 1.000000, 2.000000, 1
"034", "head2", "r8", "r15", "noise", "noise", 2.000000, 2.000000, 1
"034", "head2", "r15", "ref", "simp", "ref", 1.000000, 0.000000, 0
"034", "head2", "r18", "r15", "jpg", "simp", 1.000000, 1.000000, 1
"034", "head2", "r16", "r14", "simp", "smooth", 1.000000, 2.000000, 0
"034", "head2", "r7", "r10", "jpg", "jpg", 2.000000, 2.000000, 1
"034", "head2", "r7", "m1", "jpg", "noise", 2.000000, 2.000000, 0
"034", "head2", "r6", "ref", "resample", "ref", 1.000000, 0.000000, 0
"034", "head2", "r15", "m5", "simp", "noise", 1.000000, 2.000000, 1
"034", "head2", "r15", "r15", "jpg", "noise", 1.000000, 2.000000, 1
"034", "head2", "r8", "m5", "resample", "smooth", 1.000000, 2.000000, 1
"034", "head2", "r11", "r15", "simp", "simp", 2.000000, 2.000000, 1
"034", "head2", "r18", "ref", "resample", "ref", 2.000000, 0.000000, 1
"034", "head2", "m5", "r16", "smooth", "smooth", 1.000000, 2.000000, 1
"034", "head2", "r18", "r15", "simp", "noise", 2.000000, 2.000000, 0
"034", "head2", "m4", "r10", "noise", "noise", 1.000000, 2.000000, 1
"034", "head2", "r11", "r15", "resample", "noise", 1.000000, 2.000000, 1
"034", "head2", "r15", "r8", "simp", "resample", 1.000000, 2.000000, 1
"034", "head2", "r12", "r10", "noise", "noise", 1.000000, 2.000000, 0
"034", "head2", "r15", "r15", "simp", "smooth", 1.000000, 1.000000, 1
"034", "head2", "m5", "r15", "smooth", "noise", 2.000000, 2.000000, 1
"034", "head2", "r7", "r14", "jpg", "noise", 2.000000, 2.000000, 0
"034", "head2", "r10", "r11", "noise", "noise", 2.000000, 2.000000, 0
"034", "head2", "m3", "r10", "noise", "noise", 1.000000, 2.000000, 1
"034", "head2", "r17", "ref", "resample", "ref", 1.000000, 0.000000, 0
"034", "head2", "m4", "r15", "resample", "noise", 2.000000, 2.000000, 1
"034", "head2", "m1", "r13", "noise", "noise", 1.000000, 2.000000, 1
"034", "head2", "r9", "m1", "resample", "noise", 1.000000, 1.000000, 0
"034", "head2", "m1", "m1", "noise", "resample", 1.000000, 2.000000, 0
"034", "head2", "r14", "r10", "simp", "noise", 1.000000, 2.000000, 1
"034", "head2", "r7", "r16", "jpg", "jpg", 2.000000, 2.000000, 0
"034", "head2", "r8", "ref", "smooth", "ref", 2.000000, 0.000000, 1
"037", "head2", "r16", "m2", "jpg", "smooth", 2.000000, 2.000000, 0
"037", "head2", "r9", "r9", "resample", "noise", 1.000000, 2.000000, 1
"037", "head2", "m4", "r11", "simp", "noise", 1.000000, 1.000000, 1
"037", "head2", "r10", "r9", "smooth", "simp", 1.000000, 2.000000, 1
"037", "head2", "r9", "r6", "simp", "noise", 2.000000, 2.000000, 0
"037", "head2", "m4", "m2", "jpg", "smooth", 1.000000, 2.000000, 1
"037", "head2", "m2", "r7", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "m2", "r7", "smooth", "smooth", 2.000000, 2.000000, 0
"037", "head2", "r9", "m5", "simp", "smooth", 2.000000, 2.000000, 0
"037", "head2", "r9", "m2", "noise", "smooth", 1.000000, 2.000000, 1
"037", "head2", "r10", "r18", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "r9", "r13", "jpg", "jpg", 2.000000, 2.000000, 1
"037", "head2", "r13", "r11", "jpg", "resample", 2.000000, 2.000000, 0
"037", "head2", "r13", "m2", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "m1", "r18", "jpg", "jpg", 1.000000, 2.000000, 0
"037", "head2", "m0", "r18", "simp", "noise", 1.000000, 2.000000, 0
"037", "head2", "r12", "r13", "jpg", "jpg", 1.000000, 2.000000, 1
"037", "head2", "r6", "r18", "resample", "noise", 1.000000, 2.000000, 0
"037", "head2", "m4", "m3", "simp", "smooth", 1.000000, 1.000000, 1
"037", "head2", "m2", "r9", "noise", "simp", 1.000000, 2.000000, 1
"037", "head2", "r18", "r18", "resample", "noise", 2.000000, 2.000000, 1
"037", "head2", "r13", "m2", "noise", "smooth", 1.000000, 2.000000, 1
"037", "head2", "r13", "r12", "jpg", "simp", 2.000000, 2.000000, 0
"037", "head2", "r9", "r11", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "m4", "r18", "smooth", "noise", 1.000000, 2.000000, 0
"037", "head2", "m4", "m5", "simp", "resample", 1.000000, 2.000000, 0
"037", "head2", "m1", "r17", "jpg", "noise", 1.000000, 2.000000, 0
"037", "head2", "m4", "r7", "simp", "simp", 1.000000, 1.000000, 1
"037", "head2", "r9", "r15", "jpg", "jpg", 2.000000, 2.000000, 1
"037", "head2", "r14", "r18", "resample", "noise", 1.000000, 2.000000, 0
"037", "head2", "r14", "m2", "resample", "smooth", 2.000000, 2.000000, 1
"037", "head2", "r11", "m4", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "m4", "m4", "simp", "smooth", 1.000000, 2.000000, 0
"037", "head2", "r16", "r9", "smooth", "simp", 1.000000, 2.000000, 1
"037", "head2", "r13", "r18", "smooth", "noise", 1.000000, 2.000000, 1
"037", "head2", "r18", "ref", "noise", "ref", 2.000000, 0.000000, 0
"037", "head2", "m5", "r15", "resample", "resample", 1.000000, 1.000000, 1
"037", "head2", "m1", "r16", "jpg", "jpg", 1.000000, 1.000000, 1
"037", "head2", "m1", "r8", "jpg", "resample", 1.000000, 2.000000, 0
"037", "head2", "r8", "m3", "noise", "smooth", 1.000000, 2.000000, 1
"037", "head2", "m1", "r11", "jpg", "smooth", 1.000000, 1.000000, 1
"037", "head2", "r6", "r14", "smooth", "smooth", 2.000000, 2.000000, 1
"037", "head2", "r13", "r17", "jpg", "jpg", 2.000000, 2.000000, 0
"037", "head2", "r8", "r18", "smooth", "noise", 1.000000, 2.000000, 0
"037", "head2", "r10", "m2", "simp", "smooth", 2.000000, 2.000000, 0
"037", "head2", "r15", "r18", "smooth", "noise", 1.000000, 2.000000, 1
"037", "head2", "m4", "m5", "simp", "simp", 1.000000, 1.000000, 0
"037", "head2", "r18", "ref", "smooth", "ref", 1.000000, 1.000000, 0
"037", "head2", "r13", "r6", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "m4", "ref", "simp", "ref", 1.000000, 2.000000, 1
"037", "head2", "m0", "r18", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "r18", "r18", "resample", "noise", 1.000000, 2.000000, 1
"037", "head2", "r13", "r17", "jpg", "simp", 2.000000, 2.000000, 0
"037", "head2", "m5", "r13", "jpg", "jpg", 2.000000, 2.000000, 1
"037", "head2", "m1", "r13", "jpg", "resample", 1.000000, 2.000000, 1
"037", "head2", "m1", "m2", "jpg", "smooth", 1.000000, 2.000000, 1
"037", "head2", "m1", "m3", "jpg", "resample", 1.000000, 1.000000, 0
"037", "head2", "m3", "r9", "jpg", "simp", 1.000000, 2.000000, 1
"037", "head2", "r12", "r8", "resample", "noise", 1.000000, 1.000000, 1
"037", "head2", "m4", "m1", "simp", "smooth", 1.000000, 1.000000, 1
"037", "head2", "m2", "r9", "simp", "simp", 1.000000, 2.000000, 0
"037", "head2", "r6", "r18", "simp", "noise", 1.000000, 2.000000, 1
"037", "head2", "m4", "r13", "jpg", "jpg", 2.000000, 2.000000, 0
"037", "head2", "m4", "r15", "simp", "simp", 1.000000, 1.000000, 0
"037", "head2", "m4", "m2", "simp", "resample", 1.000000, 2.000000, 1
"037", "head2", "m0", "r11", "jpg", "jpg", 2.000000, 2.000000, 0
"037", "head2", "r17", "r18", "smooth", "noise", 1.000000, 2.000000, 0
"037", "head2", "r8", "m4", "jpg", "simp", 1.000000, 1.000000, 0
"037", "head2", "m0", "m2", "resample", "smooth", 2.000000, 2.000000, 1
"037", "head2", "r8", "r9", "jpg", "jpg", 2.000000, 2.000000, 0
"037", "head2", "r6", "m4", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "m1", "m0", "jpg", "noise", 1.000000, 1.000000, 1
"037", "head2", "m1", "m3", "jpg", "simp", 1.000000, 1.000000, 0
"037", "head2", "r17", "r18", "noise", "noise", 1.000000, 2.000000, 0
"037", "head2", "r10", "r13", "simp", "jpg", 1.000000, 2.000000, 1
"037", "head2", "r9", "r8", "smooth", "noise", 1.000000, 1.000000, 1
"037", "head2", "m2", "r10", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "m1", "r16", "jpg", "noise", 1.000000, 2.000000, 1
"037", "head2", "r10", "r13", "jpg", "jpg", 1.000000, 2.000000, 0
"037", "head2", "r6", "ref", "smooth", "ref", 2.000000, 1.000000, 0
"037", "head2", "r7", "r9", "jpg", "jpg", 2.000000, 2.000000, 0
"037", "head2", "m1", "r9", "jpg", "simp", 1.000000, 2.000000, 1
"037", "head2", "m2", "m4", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "m1", "r8", "jpg", "resample", 1.000000, 1.000000, 0
"037", "head2", "r9", "r18", "simp", "noise", 1.000000, 2.000000, 0
"037", "head2", "m4", "r13", "simp", "simp", 2.000000, 2.000000, 1
"037", "head2", "r13", "r14", "jpg", "simp", 2.000000, 2.000000, 0
"037", "head2", "r13", "r13", "jpg", "jpg", 1.000000, 2.000000, 0
"037", "head2", "m1", "r16", "jpg", "noise", 1.000000, 1.000000, 0
"037", "head2", "m1", "m5", "jpg", "noise", 1.000000, 2.000000, 1
"037", "head2", "r9", "r9", "simp", "smooth", 2.000000, 2.000000, 0
"037", "head2", "r14", "r6", "smooth", "smooth", 1.000000, 2.000000, 1
"037", "head2", "m1", "r11", "jpg", "smooth", 1.000000, 2.000000, 1
"037", "head2", "r15", "r18", "noise", "noise", 1.000000, 2.000000, 0
"037", "head2", "m4", "r8", "simp", "simp", 2.000000, 2.000000, 1
"037", "head2", "m1", "m2", "jpg", "smooth", 1.000000, 1.000000, 1
"037", "head2", "m1", "m4", "jpg", "noise", 1.000000, 1.000000, 1
"037", "head2", "m1", "r16", "jpg", "resample", 1.000000, 2.000000, 0
"037", "head2", "m4", "m3", "simp", "noise", 2.000000, 2.000000, 1
"037", "head2", "m1", "r15", "jpg", "resample", 1.000000, 2.000000, 1
"037", "head2", "r16", "r18", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "m0", "m4", "resample", "simp", 1.000000, 1.000000, 1
"037", "head2", "m1", "m3", "jpg", "resample", 1.000000, 2.000000, 0
"037", "head2", "r7", "m2", "noise", "smooth", 1.000000, 2.000000, 1
"037", "head2", "r7", "r9", "noise", "noise", 2.000000, 2.000000, 0
"037", "head2", "r16", "m4", "resample", "simp", 1.000000, 1.000000, 0
"037", "head2", "m1", "r15", "jpg", "jpg", 1.000000, 1.000000, 0
"037", "head2", "r18", "r18", "simp", "noise", 1.000000, 2.000000, 1
"037", "head2", "m1", "r9", "jpg", "resample", 1.000000, 2.000000, 1
"037", "head2", "m1", "r12", "jpg", "resample", 1.000000, 2.000000, 1
"037", "head2", "r7", "r9", "jpg", "jpg", 1.000000, 2.000000, 0
"037", "head2", "r18", "r13", "resample", "simp", 1.000000, 1.000000, 1
"037", "head2", "r9", "r6", "jpg", "resample", 2.000000, 2.000000, 0
"037", "head2", "r9", "m0", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "r14", "m2", "jpg", "smooth", 2.000000, 2.000000, 1
"037", "head2", "r13", "r16", "jpg", "simp", 2.000000, 2.000000, 0
"037", "head2", "m4", "r12", "simp", "simp", 1.000000, 1.000000, 0
"037", "head2", "m5", "m2", "jpg", "smooth", 1.000000, 2.000000, 1
"037", "head2", "m3", "m4", "jpg", "simp", 2.000000, 2.000000, 1
"037", "head2", "m1", "r17", "jpg", "smooth", 1.000000, 2.000000, 0
"037", "head2", "m1", "r9", "noise", "noise", 1.000000, 2.000000, 0
"037", "head2", "m2", "m4", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "m4", "r15", "simp", "simp", 2.000000, 2.000000, 0
"037", "head2", "m1", "ref", "jpg", "ref", 1.000000, 3.000000, 1
"037", "head2", "m1", "m0", "jpg", "noise", 1.000000, 2.000000, 1
"037", "head2", "m1", "m0", "jpg", "smooth", 1.000000, 1.000000, 1
"037", "head2", "m1", "r8", "jpg", "noise", 1.000000, 2.000000, 1
"037", "head2", "r6", "r18", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "r18", "r18", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "r7", "r18", "smooth", "noise", 1.000000, 2.000000, 0
"037", "head2", "m4", "r18", "simp", "noise", 1.000000, 2.000000, 1
"037", "head2", "r16", "r6", "simp", "smooth", 1.000000, 2.000000, 1
"037", "head2", "r18", "r18", "jpg", "noise", 1.000000, 2.000000, 1
"037", "head2", "m1", "r12", "jpg", "noise", 1.000000, 1.000000, 0
"037", "head2", "r7", "r13", "resample", "jpg", 1.000000, 2.000000, 0
"037", "head2", "m5", "r18", "noise", "noise", 1.000000, 2.000000, 1
"037", "head2", "m1", "m3", "jpg", "noise", 1.000000, 1.000000, 1
"037", "head2", "r11", "m2", "jpg", "smooth", 1.000000, 2.000000, 1
"037", "head2", "m1", "r9", "jpg", "jpg", 2.000000, 2.000000, 0
"037", "head2", "r13", "r15", "jpg", "noise", 2.000000, 2.000000, 1
"037", "head2", "m1", "m4", "simp", "simp", 2.000000, 2.000000, 0
"037", "head2", "m4", "r11", "simp", "simp", 1.000000, 1.000000, 0
"037", "head2", "r9", "r18", "simp", "simp", 2.000000, 2.000000, 0
"037", "head2", "r8", "r18", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "r10", "r9", "noise", "simp", 1.000000, 2.000000, 1
"037", "head2", "r17", "r18", "resample", "noise", 1.000000, 2.000000, 0
"037", "head2", "r8", "r8", "simp", "noise", 1.000000, 1.000000, 1
"037", "head2", "m5", "r18", "smooth", "noise", 1.000000, 2.000000, 0
"037", "head2", "r9", "m2", "jpg", "smooth", 1.000000, 2.000000, 1
"037", "head2", "m5", "m2", "simp", "smooth", 2.000000, 2.000000, 1
"037", "head2", "m1", "r11", "jpg", "noise", 1.000000, 2.000000, 0
"037", "head2", "r13", "r13", "jpg", "noise", 2.000000, 2.000000, 1
"037", "head2", "r10", "m4", "resample", "simp", 1.000000, 2.000000, 0
"037", "head2", "m1", "r17", "jpg", "resample", 1.000000, 2.000000, 1
"037", "head2", "m1", "m2", "resample", "smooth", 2.000000, 2.000000, 1
"037", "head2", "r7", "m4", "resample", "simp", 2.000000, 2.000000, 0
"037", "head2", "r10", "r7", "resample", "simp", 2.000000, 2.000000, 0
"037", "head2", "r15", "r18", "smooth", "noise", 2.000000, 2.000000, 1
"037", "head2", "r8", "r18", "noise", "noise", 1.000000, 2.000000, 1
"037", "head2", "r10", "r13", "jpg", "jpg", 2.000000, 2.000000, 0
"037", "head2", "r9", "r12", "simp", "noise", 2.000000, 2.000000, 0
"037", "head2", "m1", "r12", "jpg", "simp", 1.000000, 1.000000, 1
"037", "head2", "m1", "r9", "smooth", "noise", 2.000000, 2.000000, 1
"037", "head2", "m1", "r14", "jpg", "simp", 1.000000, 1.000000, 0
"037", "head2", "r17", "r18", "simp", "noise", 1.000000, 2.000000, 1
"037", "head2", "r11", "m4", "resample", "simp", 1.000000, 1.000000, 0
"037", "head2", "m1", "r18", "resample", "noise", 1.000000, 2.000000, 0
"037", "head2", "m0", "m1", "jpg", "jpg", 1.000000, 1.000000, 0
"037", "head2", "m1", "r14", "jpg", "noise", 1.000000, 1.000000, 0
"037", "head2", "m1", "m4", "jpg", "resample", 1.000000, 1.000000, 0
"037", "head2", "r18", "ref", "noise", "ref", 2.000000, 4.000000, 0
"037", "head2", "m1", "m4", "simp", "simp", 1.000000, 1.000000, 0
"037", "head2", "m2", "r9", "smooth", "noise", 2.000000, 2.000000, 0
"037", "head2", "m1", "r13", "jpg", "resample", 1.000000, 1.000000, 0
"037", "head2", "m4", "m4", "simp", "resample", 1.000000, 2.000000, 0
"037", "head2", "r8", "r18", "noise", "noise", 1.000000, 1.000000, 0
"037", "head2", "r6", "r18", "smooth", "noise", 1.000000, 2.000000, 0
"037", "head2", "m1", "r13", "jpg", "smooth", 1.000000, 2.000000, 1
"037", "head2", "r12", "m2", "jpg", "smooth", 2.000000, 2.000000, 1
"037", "head2", "r13", "m1", "jpg", "noise", 2.000000, 2.000000, 1
"037", "head2", "m2", "m4", "resample", "simp", 1.000000, 2.000000, 1
"037", "head2", "r6", "r18", "noise", "noise", 1.000000, 2.000000, 0
"040", "head2", "r17", "r14", "jpg", "noise", 1.000000, 2.000000, 0
"040", "head2", "r17", "r16", "jpg", "simp", 1.000000, 2.000000, 1
"040", "head2", "r17", "r9", "jpg", "simp", 1.000000, 2.000000, 1
"040", "head2", "r18", "r18", "resample", "smooth", 1.000000, 1.000000, 1
"040", "head2", "r9", "r11", "jpg", "noise", 1.000000, 2.000000, 1
"040", "head2", "r17", "r13", "jpg", "noise", 1.000000, 1.000000, 1
"040", "head2", "m3", "r8", "simp", "simp", 2.000000, 2.000000, 1
"040", "head2", "m0", "r8", "smooth", "smooth", 2.000000, 2.000000, 0
"040", "head2", "r12", "r17", "resample", "noise", 1.000000, 1.000000, 1
"040", "head2", "r17", "r12", "jpg", "jpg", 1.000000, 2.000000, 1
"040", "head2", "r17", "m4", "jpg", "noise", 1.000000, 2.000000, 1
"040", "head2", "r9", "r17", "jpg", "jpg", 1.000000, 1.000000, 0
"040", "head2", "r15", "r7", "jpg", "resample", 2.000000, 2.000000, 1
"040", "head2", "r9", "ref", "jpg", "ref", 1.000000, 3.000000, 0
"040", "head2", "r12", "r13", "resample", "smooth", 1.000000, 1.000000, 0
"040", "head2", "r12", "r18", "resample", "simp", 1.000000, 1.000000, 1
"040", "head2", "r15", "r12", "smooth", "smooth", 1.000000, 2.000000, 1
"040", "head2", "m0", "r12", "smooth", "smooth", 2.000000, 2.000000, 0
"040", "head2", "m0", "ref", "smooth", "ref", 2.000000, 0.000000, 0
"040", "head2", "m2", "m0", "resample", "smooth", 2.000000, 2.000000, 1
"040", "head2", "r9", "m1", "jpg", "smooth", 1.000000, 2.000000, 1
"040", "head2", "r10", "m0", "smooth", "smooth", 1.000000, 2.000000, 1
"040", "head2", "r9", "m2", "jpg", "smooth", 1.000000, 1.000000, 1
"040", "head2", "m0", "m3", "jpg", "simp", 2.000000, 2.000000, 1
"040", "head2", "r17", "r14", "jpg", "jpg", 1.000000, 2.000000, 1
"040", "head2", "m1", "m0", "resample", "smooth", 1.000000, 2.000000, 1
"040", "head2", "r15", "m0", "resample", "smooth", 1.000000, 2.000000, 1
"040", "head2", "r12", "r12", "resample", "smooth", 1.000000, 1.000000, 1
"040", "head2", "r13", "m1", "resample", "smooth", 1.000000, 1.000000, 1
"040", "head2", "r13", "r14", "resample", "simp", 1.000000, 1.000000, 1
